,job_id,job_desc,job_req,comp,address,sal_amt_min,sal_amt_max,sal_mid,sal_range,emp_type_clean,Professional,Executive,Manager,Fresh/entry level,Non-executive,job_title_clean,Information Technology,Engineering,Admin / Secretarial,Banking and Finance,Public / Civil Service,Advertising / Media ,Consulting ,Accounting / Auditing / Taxation,Logistics / Supply Chain,Others,Insurance,General Management,Sciences / Laboratory / R&D,Professional Services,Sales / Retail ,Customer Service,Education and Training,Telecommunications,Risk Management,Environment / Health  ,Healthcare / Pharmaceutical,Manufacturing,Building and Construction,Design,Repair and Maintenance,Marketing / Public Relations ,Travel / Tourism,Human Resources ,Legal,Events / Promotions ,General Work
999, JOB-2019-0072443 ,"The candidate will perform both fundamental research and applied research in the domains of computer vision, medical imaging, and machine learning with a focus on developing algorithms and proof of concept implementations for healthcare related  AI applications.  "," PhD degree in Computer Science/ Engineering with expertise in Machine Learning, Computer Vision , Deep Learning Minimum 1 Year experience in related field Strong programming skills (C++, Python, Java)  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified",A*STAR RESEARCH ENTITIES,,,,,,Contract,0,0,0,0,1,data scientist,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000, JOB-2019-0072436 ,"  The candidate will perform both fundamental research and applied research in the domains of computer vision, medical imaging, and machine learning with a focus on developing algorithms and proof of concept implementations for healthcare related  AI applications.  "," PhD degree in Computer Science/ Engineering with expertise in Machine Learning, Computer Vision , Deep Learning Minimum 1 Year experience in related field Strong programming skills (C++, Python, Java)  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified",A*STAR RESEARCH ENTITIES,,,,,,Contract,0,0,0,0,1,data scientist,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001, JOB-2019-0072027 ,"Company overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: Global Clients & Agency Solutions Our Global Clients & Agency Solutions team helps serve some of the world's largest brands. Our dedicated teams of marketing and advertising specialists use their unique skill sets to help shape how companies grow their businesses in the digital age. We aspire to advise our clients on all aspects of their online business strategy. Using Google's broad range of products, we help our clients connect instantly and seamlessly with their audiences. The role: Creative Strategist, Unskippable Labs - Singapore Businesses that partner with Google come in all shapes, sizes and market caps, and no one Google advertising solution works for all. Your knowledge of online media combined with your communication skills and analytical abilities shapes how new and existing business grow. Using your influencing and relationship-building skills, you provide Google-caliber client service, research and market analysis. You anticipate how decisions are made, persistently explore and uncover the business needs of Google's key clients and understand how our range of product offerings can grow their business. Working with them, you set the vision and the strategy for how their advertising can reach thousands of users. Additional Role Description: Unskippable Labs vision: to provide leading-edge guidance on vertically-driven ad campaign effectiveness through global scaled experimentation and analysis driven by machine learning and activated through flexible engagements with key GCAS and LCS clients to evolve their advertising on our platforms and beyond.  This role will lead creative guidance as a part of the Unskippable Labs center team in partnership with insights and product/brand specialists. You will be the creative thought leader within your region, team and vertical. You will also diagnose opportunities for improving creative effectiveness in video and implement them in partnership with clients and agencies. Responsibilities: - Develop the core creative guidance for ad effectiveness across formats in partnership with media and product specialists. - Deliver that guidance in compelling and actionable ways to executive creative and brand clients. - Provide effective feedback on creative during development from idea to storyboard to edited assets. - Develop new hypotheses for creative experimentation and explore them via both client and unbranded experimentation. - Partner with regional service teams to ensure cohesive guidance on ad effectiveness recommendations.","Minimum qualifications: - BA/BS degree in a related field, or equivalent practical experience. - 7 years of experience in creative strategy with demonstrated expertise in digital video. Preferred qualifications: - Experience working across brand verticals and geographies. - Ability to create effective ads, from initial idea through final edit. - Developed writing, pitch-crafting and presenting skills.",GOOGLE ASIA PACIFIC PTE. LTD.,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",10500.0,21000.0,15750.0,1.0,Permanent,0,1,0,0,0,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1002, JOB-2019-0070988 ,"Company overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: Trust & Safety At Google we work hard to earn our users’ trust every day. Trust & Safety is Google’s team of abuse fighting and user trust experts working daily to make the internet a safer place. We partner with teams across Google to deliver bold solutions in abuse areas such as malware, spam and account hijacking. A diverse team of Analysts, Policy Specialists, Engineers, and Program Managers, we work to reduce risk and fight abuse across all of Google’s products, protecting our users, advertisers, and publishers across the globe in over 40 languages. The role: Abuse Analyst, Real Time Communications - Singapore Trust & Safety team members are tasked with identifying and taking on the biggest problems that challenge the safety and integrity of our products. They use technical know-how, excellent problem-solving skills, user insights, and proactive communication to protect users and our partners from abuse across Google products like Search, Maps, Gmail, and Google Ads. On this team, you're a big-picture thinker and strategic team-player with a passion for doing what’s right. You work globally and cross-functionally with Google engineers and product managers to identify and fight abuse and fraud cases at Google speed - with urgency. And you take pride in knowing that every day you are working hard to promote trust in Google and ensuring the highest levels of user safety. Additional Role Description: Our Trust & Safety team has the critical responsibility of protecting Google's users and ensuring online safety by fighting web abuse and fraud across Google products. The Trust and Safety Real Time Communications (RTC) team’s mission is to stop abusers from exploiting the gaps on our RTC products.   As an Abuse Analyst you will help us uncovering complex abuse issues, using machine learning and analytics and working closely with our engineering partners. You will understand the user's point of view and leverage big-picture thinking, strategic leadership, and technical skills to ensure their safety and meet their needs. In this role, you will work globally and cross-functionally with Product Managers and engineering partners to navigate challenging online safety situations and quickly handle abuse and fraud cases. Responsibilities: - Develop anti-abuse programs to solve for cross-product vulnerabilities and ensure successful global roll-outs. Design countermeasures for attacks across various client properties. - Analyze metrics, dig into underlying vulnerabilities, and design solutions. Represent the abuse team in cross-functional, cross-product area conversations with teams around the company, advising on counter-abuse strategies and coordinating integration efforts. - Develop and deploy machine learning models collaborating with Engineering partners to solve fraud/abuse problems at scale. - Define workflow processes for manual reviews and machine learning labels. Collaborate with Product, Design, Legal, Policy, and Industry partners to advance the state-of-the-art across the Internet as a whole. - Align cross-functional teams toward a common, measurable goal.","Minimum qualifications: - Bachelor’s degree in Computer Science, Engineering, Mathematics, Statistics, or related technical field. - Experience deriving abuse signals and conclusions from data. - Experience summarizing data. - Experience facilitating automation and prevention processes. Preferred qualifications: - Experience in a technical role (e.g., Data Scientist, Quantitative Analyst, Technical Program Manager, Engineer). - Experience developing machine learning models. Experience in one or more programming language (e.g., Python, Java, C++). - Experience in statistics, working with statistical packages (e.g., R, SAS, Matlab) and large datasets (SQL). - Experience delivering projects that involve multiple cross-functional stakeholders across geographies. - Experience with fraud/abuse investigations, fraud/risk management, and security and threat analysis in the context of Internet-related products/activities. - Ability to work remotely and maintain excellent communication and interpersonal skills.",GOOGLE ASIA PACIFIC PTE. LTD.,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",6600.0,13200.0,9900.0,1.0,Permanent,0,1,0,0,0,data/business analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1003, JOB-2019-0071513 ,"Be an expert and drive research results in one or more of the below areas:  Machine   Learning,   Statistics,   Information   Retrieval, Recommender Systems,  Natural Language Processing, Machine Translation,  Sentiment Analysis, Graph Analysis, Computer Vision, Augmented/Virtual Reality, Other emerging technologies Deliver     results:     Develop     new     technologies,    improve business performance Demonstrate long-term vision, while effectively supporting short-term goals Be a thought-leader, keeping up with the academic and industry trends "," Solid experience in advanced data analytics Knowledge of computer programming Strong interest in contributing to business improvement and growth PhD, or MS with 2+ years of R&D experience in industry or research institute ",RAKUTEN ASIA PTE. LTD.,"CAPITAGREEN, 138 MARKET STREET 048946",5000.0,10000.0,7500.0,1.0,Permanent,1,0,0,0,0,data scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004, JOB-2019-0071446 ,"About Standard Chartered  We are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.   To us, good performance is about much more than turning a profit.  It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.  We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base. The Role Responsibilities The successful candidate will be the part of a start-up team building an innovative platform leveraging data, analytics to drive automated decision-making, smart automation across the full lifecycle of the business. This is a rare opportunity for a self-driven, start-up minded, strong and passionate developer to participate and contribute to a paradigm shift. We want People driven by the mission!   The successful candidate is expected to be an experienced developer in building critical low-latency/data-analytics driven solutions in investment banking/hedge funds/technology companies (low-latency trading systems or AdTech sector). This role requires a wide variety of strengths and capabilities, including: •    You’ve built something exceptional you can showcase – demos/github/detailed explanation etc.. •    Strong knowledge of equities, bonds electronic markets and standard market making strategies •    Strong financial knowledge – to ease integration of quants libraries •    Strong problem solving skills •    Strong algorithm design and implementation background •    Strong knowledge in data structures •    Strong experience handling a vast amount of data •    Strong modelling background from raw data to a building for production fast predictive / explanation models •    Strong knowledge of statistics, data-analysis / machine learning / recommender engines concepts •    Proficient in a major language C# or Java and C++ for specific routines/algos •    Technical knowledge in a no-SQL / doc / columnar DB such as mongoDB, kdb, shell scripts in Linux/Unix and/or windows-based environments •    Experience in low latency, real-time, scalable systems, systematic trading, targeting / recommender systems, garbage collector, queuing, scheduling, complex events processing (CEP) •    Understanding of modern architecture/designs – micro-services/API-first development/high-throughput/event-driven/agent-based system, compositional frameworks •    Understanding of software development lifecycle •    Some knowledge of application, data and infrastructure architecture disciplines","Our Ideal Candidate Others desirable skills/knowledge: •    Ability to think “Product/platform” with a strong alignment with expected business outcomes/journeys •    Ability to scope minimum viable functionalities for quick and iterative/incremental deliveries – this is a must for the candidate •    Knowledge and some practical experience in modern dev-ops - CI/CD, containerization, orchestration Soft skills: •    Fluent in English (speaking and writing) •    Outstanding problem-solving skills •    Proactive, self-starter, autonomous Self-motivated, multi-tasking, with strong analytical and problem-solving skills, solution oriented with proven results •    Good team spirit •    Extreme curiousness •    This is a very demanding role which requires a start-up/entrepreneurial mindset with the ability to work fast, efficiently, under pressure on multiple deliveries How to Apply Please visit - https://scb.taleo.net/careersection/ex/jobdetail.ftl?job=1900007596&lang=en  to apply now and take the next step in fulfilling your potential. You can search and view current opportunities across our global organisation and apply immediately by visiting www.standardchartered.com. To help speed up your application, please note the following:  You will need to log in (or register if you are visiting our careers site for the first time) before you can apply for a specific role Some roles may require you to undertake an online talent assessment in addition to completing the application form (to facilitate this process it is preferable that you provide us with an email address as part of your contact information) We will ask you about your education, career history and skills and experience, it may be helpful to have this information at hand when completing your application  It usually takes 15 - 20 minutes to complete the application form; you can save your application at any time and return to complete it at your convenience. Diversity & Inclusion Standard Chartered is committed to diversity and inclusion. We believe that a work environment which embraces diversity will enable us to get the best out of the broadest spectrum of people to sustain strong business performance and competitive advantage. By building an inclusive culture, each employee can develop a sense of belonging, and have the opportunity to maximise their personal potential.",STANDARD CHARTERED BANK,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",10000.0,19000.0,14500.0,1.0,Permanent,1,0,1,0,0,others,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005, JOB-2019-0071410 ,The successful candidate will work with Ji Hui on conducting high-quality research on mathematical theory and numerical algorithms for machine learning based image restoration under a project on “A data-driven approach to blind image restoration and applications in navigation”. The main responsibilities of the position include:   Conducting research on solving challenging scientific problems under the supervision.   Producing high-quality research articles on reputable scientific journals and premium conference proceedings   Contributing to internal seminars and group discussions on related research topics.  ,"  Qualifications / Discipline: B.Sc. in Applied Mathematics.   Skills: comprehensive knowledges on several mathematics subjects including inverse problem and imaging science; and strong programming skills on Python, GPU computing and deep learning.   Experience requirement: Sufficient training on advanced mathematical topics on optimization and inverse problems, and >= 1 year research experiences on applied math subjects related to image processing and computer vision.  ",NATIONAL UNIVERSITY OF SINGAPORE,21 LOWER KENT RIDGE ROAD 119077,2500.0,4850.0,3675.0,0.0,Contract,0,0,0,0,1,academics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006, JOB-2019-0071008 ,"The Solar Energy Research Institute of Singapore (SERIS) is Singapore’s national institute for applied solar energy research. SERIS conducts industry-oriented research and development as well as use-inspired basic research in the field of solar energy conversion. The institute collaborates closely with universities, research organisations, government agencies and industry, both locally and globally. The collaborations with companies from the global solar sector span from small startups to industry leading heavyweights. Job Scope: In view of recent developments, SERIS is currently looking for a high-calibre individual, with an outstanding drive towards innovation and applying deep-tech systems to the fields of energy meteorology and solar forecasting. He / She will conduct research activities and responsible for managing product and software development specifically in the area of sky cameras and sky imagers. Essential duties and responsibilities include the following (other duties may be assigned):  Further evolve the field of sky cameras and sky imagers for the application in operational solar forecasting Drive SERIS’ in-house developments on sky cameras and sky imagers and design & implement new features and functionalities, which entails hardware & software development, field-testing & certification. Investigate on machine learning based forecasting models from the sky camera’s atmospheric observations. Develop the sky camera based system for monitoring the cloud coverage and cloud dynamics. Analyze radiance distributions and create 3-D solar insolation profiles. Work on techniques to estimate global, direct and diffuse irradiance. Evaluate market potential and assess the possibility to create a spin-off company for the SERIS’ in-house developed sky camera. "," PhD in Electrical Engineering with focus on power electronics and knowledge on embedded systems & micro-electronics. Know-how and experience in PV system technology, IoT (Internet of Things) applications, forecasting methodologies. Additional knowledge in meteorology and/or atmospheric physics is desirable Demonstrated significant scientific contributions in the form of top-tier journals papers and leading conference contributions. Candidates are expected to have hands-on experience in commercializing products from an ideation stage all the way until certification and market entry. Additional management degree is desirable. Proven excellent engineering and project management skills Demonstrated strong initiative and follow through in executing project initiatives, overcoming obstacles and balancing multiple priorities effectively with strong negotiation skills. Ability to work in a fast-paced team environment with engineers, consultants, regulators and customers. Highly motivated, well organized and can work efficiently both in teams as well as independently. Possess a passion for sustainable energy. Minimum 4 - 5 years of experience ",NATIONAL UNIVERSITY OF SINGAPORE,21 LOWER KENT RIDGE ROAD 119077,6000.0,7500.0,6750.0,0.0,Contract,1,0,0,0,1,academics,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007, JOB-2019-0071512 ," Develop novel and accurate visual search and recognition systems, leveraging deep learning and machine learning Analyze and improve the efficiency, scalability, and stability of various production systems Collaborate with team members from the level of prototyping to the level of production Patent drafting for the development of the technology "," Advanced degree in Computer Science with publications in the fields of machine learning/deep learning or computer vision Extensive programming experience in C++ and strong OO design skills At least 3 years of experience in building large-scale computer vision projects from the level of researching a prototype to the level of production Experienced with training deep neural networks, prototyping in scripting languages like python, MATLAB math performance libs (e.g. IPP, MKL) ",Company Undisclosed,,7000.0,9000.0,8000.0,1.0,Permanent,1,0,0,0,0,data architect/engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008, JOB-2019-0069896 ,"You are passionate about software engineering and building scalable web products. Add on your curiosity for AI, Machine learning and Computer Vision, and that’s a good start for the team at AIQ. You will collaborate closely with other members of our engineering team, including the backend, infrastructure, and machine learning engineers, designers, and product managers. You will work together to craft and implement new product features.  You are passionate about building intuitive web applications / API / Micro-services that will give our customers easy and powerful features and access to our computer vision platform Build high-quality web apps/services by writing clean and modular code 	  You will develop reusable modules, components, and build tools for both internal and external use cases.  Our current tech stack is PHP / Symfony / C++ / Redis / MySQL React, Redux, babel and webpack for our build.","Job Requirements   Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Science & Technology or equivalent. At least 3 Year(s) of working experience in the related field is required for this position. Required Skill(s): PHP, Javascript, NodeJS Good knowledge of PHP, Symfony framework. Cloud experience preferably AWS. Previous use of GIT for code management and versioning Experience with REST is a must; SOAP, JSON and XML is helpful. All frontend knowledge a bonus. Experience with Docker and Kubernetes a plus.  Soft Skills  Reliable and works hard to complete your tasks Ability to lead and self-manage projects and tasks. Ability, desire and motivation to learn quickly and pick up new skills Organized and be able to prioritize workload in order to meet necessary deadlines Demonstrable teamwork attitude, ready to initiate collaboration and resolve conflicts ",AIQ PTE. LTD.,"APEX @ HENDERSON, 201 HENDERSON ROAD 159545",3000.0,5000.0,4000.0,0.0,Permanent,0,1,0,0,0,others,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009, JOB-2019-0069907 ,"Our team is seeking talented, motivated and dedicated individual for the role of Helpdesk Consultant for multiple projects. If you’re naturally a helper, enjoy assisting people with software or hardware issues whether the problem relates to a user error, a bug or something else entirely and are able to explain technical details simply. If this sounds like a good fit, we’d like to meet you.Mentioned below are the roles & responsibilities and desired skill set: The Company Bambu is a Fintech start-up which specialises in providing Robo-Advisory solutions for banks, insurance companies and non-financial industries like Telcos & E-Commerce. Leveraging on deep learning technologies, we believe that we can change the way people save, invest and manage their wealth. We are a fast-growing start-up based in Singapore and Hong Kong. Founded in 2016, we have raised funding from the likes of Franklin Templeton and Wavemaker, achieved a global network of prospects and established clients like Standard Chartered and Thomson Reuters. We launched Singapore’s first Robo-Advisory platform for Crossbridge Capital, a global wealth management firm and aiming to get new prospective clients on board. We have attained multiple accolades and won the Best Early Stage Startup at Fintech Finals 2017and the Best Show Award in FinovateAsia 2017 for our innovative machine learning People Like Me. We are also Alumni of SuperCharger 2.0 Accelerator program and top 24 finalists at Jumpstart organised by Alibaba Entrepreneurs Fund. Roles & Responsibilities  Focused.Someone who’s keen in finding out solutions to every problem rather than presenting problem to every solution. Accountable.Takes full ownership and won’t be able to sleep at night until issues are resolved by thorough diagnostic of any hardware or software faults and take accountabilityof customer issues reported and seeing problems through to resolution. Detail oriented.Ensure all issues are properly logged, prioritize and manage several open issues at one time with agreed time limits.From the moment a ticket is submitted, this person knows how to ask the right questions and gather the available data to narrow down the root cause of the issue. Like Sherlock Holmes, they leave no stone unturned in figuring out what’s really going on. Quality over quantity.When you have a long list of tickets, and know there are more coming in, it’s tempting to work on as many as possible, without truly solving the problem at hand. Focusing on the quality of the support you give, as opposed to the quantity of tickets you touch, will ensure you’re actually solving problems and creating happy customers. Process driven.Following standard procedures for proper escalation of unresolved issues to the appropriate internal teams (e.g. software developers). This person understands support processes are important, and not only follows them, but helps improve them.  Consistent.Follow up with clients to ensure their systems are fully functional after troubleshooting. Excellent communication skills.Communicate with clients through a series of actions, either via phone, email or chat, until they’ve solved a technical issue. Team player.Optimistic and works well with colleagues with a collaborative team spirit. This person enjoys themselves at work, spreading a positive can-do attitude. A great support agent integrates a bit of fun into their daily tasks to make everyone’s loads a little lighter. Customer centric.Works with the customer and not for the customer, helps build strong customer relationship for long-term business. Tech Savvy.Sound knowledge in cloud environment, API integration and SQL. Must have the urge to learn and adopt to fast pace environment. ","Must Have  To be qualified for this role, you should hold a degree in a relevant field, like Computer Science, Computer Engineering or any IT related course. Must have proven work experience of at least 3-5 years in a software support role, Technical Support Engineer, Desktop Support Engineer, IT Help Desk Technician or similar role that required technical troubleshooting. Good foundation with any programming/coding/scripting language with at least 2 years of experience in debugging in software design, testing, and/or troubleshooting or has been engaged as a software quality analyst, certified software tester, or similar designation.  Good to have  Finance or Banking domain background. Familiarity with any helpdesk software like BMC remedy, JIRA, ServiceNow, AWS or Zendesk.   A fundamental understanding of IT service management and the ITIL business process. Experience on being a devops focused on Java Script or Node.JS and/or have been deployed using AWS.   ",MANGOSTEEN BCC PTE. LTD.,"EON SHENTON, 70 SHENTON WAY 079118",4000.0,7000.0,5500.0,0.0,Permanent,0,1,0,0,0,others,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010, JOB-2019-0070792 ,"The National University of Singapore invites applications for the position of Research Fellow in the Department of Information Systems and Analytics, School of Computing (SoC). SoC is strongly committed to research excellence in all its dimensions: Searching for fundamental results and insights in healthcare data, developing novel computational solutions to a wide range of applications, building large-scale experimental systems and improving the wellbeing of society. We seek to play an active role both internationally and locally in the core and emerging areas of Computer Science and Information Systems. The Research Fellow will be responsible for working closely with the Co-Principal Investigators and lab members on one or more research projects. He/she should possess experience or interest in at least one of the following research areas:  Data engineering Data visualization Machine Learning Business Intelligence Healthcare or Fintech Information Systems Econometrics, costing models Automation  Only shortlisted applicants will be notified. "," A PhD degree in Information Systems, Computer Engineering or Computer Science, Finance, economics;  Demonstrated skills in data analysis;  Good publication record; and Experience in research. ",NATIONAL UNIVERSITY OF SINGAPORE,21 LOWER KENT RIDGE ROAD 119077,5500.0,7920.0,6710.0,0.0,Permanent,1,0,0,0,0,academics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011, JOB-2019-0070790 ,"The National University of Singapore invites applications for the position of Research Assistant in the Department of Information Systems and Analytics, School of Computing (SoC). SoC is strongly committed to research excellence in all its dimensions: Searching for fundamental results and insights in healthcare data, developing novel computational solutions to a wide range of applications, building large-scale experimental systems and improving the wellbeing of society. We seek to play an active role both internationally and locally in the core and emerging areas of Computer Science and Information Systems. The position will be responsible for working closely with the Co-Principal Investigators and lab members on one or more research projects. He/she should possess experience or interest in at least one of the following research areas:  Data engineering Data visualization Machine Learning Business Intelligence Healthcare or Fintech Information Systems Econometrics, costing models Automation  Ony shortlisted applicants will be notified."," Strong programming skills in python Machine learning pipelining Interest in data visualization with java, Tableau, Qlik or other tools Writing papers ",NATIONAL UNIVERSITY OF SINGAPORE,21 LOWER KENT RIDGE ROAD 119077,3400.0,5000.0,4200.0,0.0,Permanent,0,1,0,0,0,academics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012, JOB-2019-0070478 ,"The Genome Institute of Singapore (GIS) is an institute of the Agency for Science, Technology and Research (A*STAR). It has a global vision that seeks to use genomic sciences to improve public health and public prosperity. Established in 2001 as a centre for genomic discovery, the GIS will pursue the integration of technology, genetics and biology towards the goal of individualized medicine.     We are looking for motivated candidate who will be developing/maintaining relational databases and web portal hosting high-throughput screening data from across A*STAR, NUS, NUH and industry users. The individual will conduct analysis conforming to the ISO standard procedures established in the platform and develop customised analyses for academic as well as industry users. He/she will assist in the development of machine learning models for predicting drug response from various types of cellular models, image segmentation and analysis of cellular microscopy images as well as development of new platform technologies through research collaborations with academic and industry partners.","·       Bachelor in Computational Biology/Computer Science/Computer Engineering ·       Knowledge/experience in analysing genomic/proteomic data ·       Biological knowledge and skilled in scripting language (e.g. Perl, Python, CGI) and UNIX system ·       Creative and good team player ·       Ability to communicate effectively with bench scientists/biologists   The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",A*STAR RESEARCH ENTITIES,,2500.0,5000.0,3750.0,0.0,Contract,0,0,0,0,1,academics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013, JOB-2019-0070372 ,"The HP-NTU Digital Manufacturing Corporate Lab is a corporate research laboratory set up in partnership between NTU and tech giant HP. A series of research projects is being funded under this collaboration, mainly focusing in areas of advancing digital manufacturing, artificial intelligence, machine learning, new materials and applications, cyber security and customization. Our project currently seeks suitable team members to lead the research into various topics relating to Digital Manufacturing and subsequently develop a series of instructional programs, materials and resources focusing on Industry 4.0 revolution."," Bachelor degree in Mechanical Engineering or Industrial Engineering with a strong interest in Computation Design Basic understanding of computational form strategy and process, with keen interest in mechanics, dynamics and aesthetics Comfortable working in virtual 3D spaces and willing to learn and pick up 3D modelling software, creative coding and programming Some experience working with 3D printers, designing for 3D printing and artwork fabrication will be advantageous Some knowledge in data analytics and machine learning is a plus Self-motivated and able to work independently or as a team player with strong interpersonal and collaborative skills Effective communication skills and a good command in English (verbal and written) is essential Fresh graduates with a Degree from a reputable University are welcome to apply     We regret that only shortlisted candidates will be notified.",NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",3000.0,3800.0,3400.0,0.0,Contract,1,1,0,0,0,others,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014, JOB-2019-0070346 ,"The HP-NTU Digital Manufacturing Corporate Lab is a corporate research laboratory set up in partnership between NTU and tech giant HP. A series of research projects is being funded under this collaboration, mainly focusing in areas of advancing digital manufacturing, artificial intelligence, machine learning, new materials and applications, cyber security and customization. Our project currently seeks suitable team members to lead the research into various topics relating to Digital Manufacturing and subsequently develop a series of instructional programs, materials and resources focusing on Industry 4.0 revolution."," Ph.D. in the field of Mechanical Engineering or Industrial Engineering with a strong passion for research in the domain where Design, Art and Technology intersect Knowledge in digital manufacturing techniques and computer systems for 3D printing / Additive manufacturing Familiar with experience-driven design process in product development Good to have experience working with electronics, sensors and on physical computing integration Basic understanding of data analytics and machine learning for IoT, and cyber-physical systems will be advantageous Possess good leadership and project management capabilities Self-motivated and able to work independently or as a team player with strong interpersonal and collaborative skills Good communication skills and a strong command in English (verbal and written) is essential    We regret that only shortlisted candidates will be notified.",NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",4000.0,6000.0,5000.0,0.0,Contract,1,1,0,0,0,academics,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
